
"Data_Packet_Traffic","Data_Packet_Injection_Rate_(packets/cycle/node)","Routing_Algorithm","Selection_Policy","Routing+Selection","Ant_Packet_Traffic","Ant_Packet_Injection_Rate_(packets/cycle/node)","Alpha","Reinforcement_Factor","NoC_Routing_Solution","Simulation_Time","Total_Cycles","Packets_Transmitted","Throughput_(packets/cycle/node)","Avg._Packet_Delay_(cycles)","Avg._Packet_Hops","Payload_Packets_Transmitted","Payload_Throughput_(packets/cycle/node)","Avg._Payload_Packet_Delay_(cycles)","Avg._Payload_Packet_Hops","Average_Flit_per_State_Delay::INPUT_BUFFER","Max_Flit_per_State_Delay::INPUT_BUFFER","Average_Flit_per_State_Delay::ROUTE_COMPUTATION","Max_Flit_per_State_Delay::ROUTE_COMPUTATION","Average_Flit_per_State_Delay::VIRTUAL_CHANNEL_ALLOCATION","Max_Flit_per_State_Delay::VIRTUAL_CHANNEL_ALLOCATION","Average_Flit_per_State_Delay::SWITCH_ALLOCATION","Max_Flit_per_State_Delay::SWITCH_ALLOCATION","Average_Flit_per_State_Delay::SWITCH_TRAVERSAL","Max_Flit_per_State_Delay::SWITCH_TRAVERSAL","Average_Flit_per_State_Delay::LINK_TRAVERSAL","Max_Flit_per_State_Delay::LINK_TRAVERSAL","Average_Flit_per_State_Delay::DESTINATION_ARRIVED","Max_Flit_per_State_Delay::DESTINATION_ARRIVED"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","0.004","ACO/aj=2.0E-4/a=0.45/rf=0.004","26","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","0.008","ACO/aj=2.0E-4/a=0.45/rf=0.008","28","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","0.016","ACO/aj=2.0E-4/a=0.45/rf=0.016","20","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","0.032","ACO/aj=2.0E-4/a=0.45/rf=0.032","29","20135","68288","0.05299230196175813","63.42090850515464","6.979264292408622","67744","0.052570151477526694","63.55147319319792","6.984087151629665","3.6755399553795116","84","1.5318590012589173","53","1.2398237515736468","5","1.0","1","1.0471568942874172","55","2.5141393808442136","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.45","0.064","ACO/aj=2.0E-4/a=0.45/rf=0.064","30","20161","68288","0.05292396210505431","70.3519212746017","6.979264292408622","67744","0.05250235603392689","70.50850259801607","6.984087151629665","3.9970184441901067","171","1.6483529164918171","75","1.2440201426772974","6","1.0","1","1.0876924456352617","79","3.2087185358917063","203","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","5.0E-4","ACO/aj=2.0E-4/a=0.5/rf=5.0E-4","30","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","0.001","ACO/aj=2.0E-4/a=0.5/rf=0.001","30","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","0.002","ACO/aj=2.0E-4/a=0.5/rf=0.002","32","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","0.004","ACO/aj=2.0E-4/a=0.5/rf=0.004","31","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","0.008","ACO/aj=2.0E-4/a=0.5/rf=0.008","27","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","0.016","ACO/aj=2.0E-4/a=0.5/rf=0.016","27","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","0.032","ACO/aj=2.0E-4/a=0.5/rf=0.032","28","20104","68288","0.05307401512136888","61.83194704779756","6.979264292408622","67744","0.052651213688818144","61.95881554085971","6.984087151629665","3.615352401647688","84","1.5124297104490139","53","1.2403399076793957","5","1.0","1","1.0375434469591085","55","2.336027750589423","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.5","0.064","ACO/aj=2.0E-4/a=0.5/rf=0.064","29","20132","68288","0.053000198688654875","66.68025128865979","6.979264292408622","67744","0.05257798529703954","66.83204416627302","6.984087151629665","3.8259974999868143","124","1.5850419639110365","71","1.2436382710868652","5","1.0","1","1.0648890553220218","73","2.8436917887064705","156","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","5.0E-4","ACO/aj=2.0E-4/a=0.55/rf=5.0E-4","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","0.001","ACO/aj=2.0E-4/a=0.55/rf=0.001","32","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","0.002","ACO/aj=2.0E-4/a=0.55/rf=0.002","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","0.004","ACO/aj=2.0E-4/a=0.55/rf=0.004","32","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","0.008","ACO/aj=2.0E-4/a=0.55/rf=0.008","30","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","0.016","ACO/aj=2.0E-4/a=0.55/rf=0.016","26","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","0.032","ACO/aj=2.0E-4/a=0.55/rf=0.032","29","20104","68288","0.05307401512136888","61.83194704779756","6.979264292408622","67744","0.052651213688818144","61.95881554085971","6.984087151629665","3.615352401647688","84","1.5124297104490139","53","1.2403399076793957","5","1.0","1","1.0375434469591085","55","2.336027750589423","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.55","0.064","ACO/aj=2.0E-4/a=0.55/rf=0.064","29","20112","68288","0.053052903739061255","66.9412341846298","6.979264292408622","67744","0.05263027048528242","67.08803731695797","6.984087151629665","3.8426858791449323","94","1.5915778430549727","53","1.2437599664288712","5","1.0","1","1.0638832483293688","55","2.8654041010298745","156","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","5.0E-4","ACO/aj=2.0E-4/a=0.6/rf=5.0E-4","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","0.001","ACO/aj=2.0E-4/a=0.6/rf=0.001","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","0.002","ACO/aj=2.0E-4/a=0.6/rf=0.002","29","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","0.004","ACO/aj=2.0E-4/a=0.6/rf=0.004","28","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","0.008","ACO/aj=2.0E-4/a=0.6/rf=0.008","30","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","0.016","ACO/aj=2.0E-4/a=0.6/rf=0.016","27","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","0.032","ACO/aj=2.0E-4/a=0.6/rf=0.032","27","20104","68288","0.05307401512136888","61.83194704779756","6.979264292408622","67744","0.052651213688818144","61.95881554085971","6.984087151629665","3.615352401647688","84","1.5124297104490139","53","1.2403399076793957","5","1.0","1","1.0375434469591085","55","2.336027750589423","119","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.6","0.064","ACO/aj=2.0E-4/a=0.6/rf=0.064","28","20112","68288","0.053052903739061255","66.9412341846298","6.979264292408622","67744","0.05263027048528242","67.08803731695797","6.984087151629665","3.8426858791449323","94","1.5915778430549727","53","1.2437599664288712","5","1.0","1","1.0638832483293688","55","2.8654041010298745","156","0.0","0.0"
"transpose","0.06","oddEven","aco","oddEven+aco","uniform","2.0E-4","0.65","5.0E-4","ACO/aj=2.0E-4/a=0.65/rf=5.0E-4","20","20109","68288","0.053060818538962655","61.78864514995314","6.979264292408622","67744","0.05263812223382565","61.91005845536136","6.984087151629665","3.6113671485609102","84","1.511107847251364","53","1.23973562736047","5","1.0","1","1.03775125396231","55","2.333072940712971","119","0.0","0.0"
